crop_path,label,game,src_image,x1,y1,x2,y2,frame_idx,player_id,role_name,left2right
dataset_v1/crops/game_48_H2__frame_078051__i48__f78051__p204.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_078051.jpg,1385,822,1432,927,78051,204,Right Winger,0
dataset_v1/crops/game_48_H2__frame_078051__i49__f78051__p205.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_078051.jpg,761,231,793,284,78051,205,Left Back,0
dataset_v1/crops/game_48_H2__frame_078051__i50__f78051__p206.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_078051.jpg,1338,387,1366,461,78051,206,Left Winger,0
dataset_v1/crops/game_48_H2__frame_078051__i51__f78051__p207.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_078051.jpg,576,688,604,774,78051,207,Right Back,0
dataset_v1/crops/game_48_H2__frame_078051__i52__f78051__p208.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_078051.jpg,1224,371,1249,439,78051,208,Central Forward,0
dataset_v1/crops/game_48_H2__frame_078051__i53__f78051__p209.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_078051.jpg,140,517,167,601,78051,209,Right Central Back,0
dataset_v1/crops/game_48_H2__frame_078051__i54__f78051__p210.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_078051.jpg,502,402,526,467,78051,210,Left Midfielder,0
dataset_v1/crops/game_48_H2__frame_081174__i55__f81174__p101.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,1264,509,1302,563,81174,101,Right Winger,1
dataset_v1/crops/game_48_H2__frame_081174__i56__f81174__p102.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,797,532,823,600,81174,102,Left Winger,1
dataset_v1/crops/game_48_H2__frame_081174__i57__f81174__p103.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,588,548,617,624,81174,103,Central Forward,1
dataset_v1/crops/game_48_H2__frame_081174__i58__f81174__p104.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,1641,501,1681,575,81174,104,Defensive Midfielder,1
dataset_v1/crops/game_48_H2__frame_081174__i59__f81174__p105.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,1467,395,1489,455,81174,105,Right Midfielder,1
dataset_v1/crops/game_48_H2__frame_081174__i60__f81174__p107.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,960,657,992,738,81174,107,Left Midfielder,1
dataset_v1/crops/game_48_H2__frame_081174__i61__f81174__p108.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,1109,409,1138,465,81174,108,Right Central Back,1
dataset_v1/crops/game_48_H2__frame_081174__i63__f81174__p110.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,150,861,184,938,81174,110,Left Back,1
dataset_v1/crops/game_48_H2__frame_081174__i64__f81174__p200.jpg,goalkeeper,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,173,440,193,505,81174,200,Goalkeeper,0
dataset_v1/crops/game_48_H2__frame_081174__i65__f81174__p201.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,733,467,757,531,81174,201,Left Central Back,0
dataset_v1/crops/game_48_H2__frame_081174__i66__f81174__p202.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,1010,457,1030,525,81174,202,Right Midfielder,0
dataset_v1/crops/game_48_H2__frame_081174__i67__f81174__p203.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,951,368,974,425,81174,203,Attacking Midfielder,0
dataset_v1/crops/game_48_H2__frame_081174__i68__f81174__p204.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,402,657,448,743,81174,204,Right Winger,0
dataset_v1/crops/game_48_H2__frame_081174__i69__f81174__p205.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,939,420,974,471,81174,205,Left Back,0
dataset_v1/crops/game_48_H2__frame_081174__i70__f81174__p206.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,1272,441,1312,505,81174,206,Left Winger,0
dataset_v1/crops/game_48_H2__frame_081174__i71__f81174__p207.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,643,549,664,618,81174,207,Right Back,0
dataset_v1/crops/game_48_H2__frame_081174__i72__f81174__p209.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,670,500,704,569,81174,209,Right Central Back,0
dataset_v1/crops/game_48_H2__frame_081174__i73__f81174__p210.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081174.jpg,948,557,977,629,81174,210,Left Midfielder,0
dataset_v1/crops/game_48_H2__frame_081774__i74__f81774__p101.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,998,469,1031,530,81774,101,Right Winger,1
dataset_v1/crops/game_48_H2__frame_081774__i75__f81774__p102.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,835,417,869,471,81774,102,Left Winger,1
dataset_v1/crops/game_48_H2__frame_081774__i76__f81774__p103.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,413,682,449,769,81774,103,Central Forward,1
dataset_v1/crops/game_48_H2__frame_081774__i77__f81774__p104.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1702,441,1727,508,81774,104,Defensive Midfielder,1
dataset_v1/crops/game_48_H2__frame_081774__i78__f81774__p105.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1504,519,1528,589,81774,105,Right Midfielder,1
dataset_v1/crops/game_48_H2__frame_081774__i79__f81774__p106.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1378,675,1402,759,81774,106,Left Central Back,1
dataset_v1/crops/game_48_H2__frame_081774__i80__f81774__p107.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,909,576,951,650,81774,107,Left Midfielder,1
dataset_v1/crops/game_48_H2__frame_081774__i81__f81774__p108.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1545,399,1589,456,81774,108,Right Central Back,1
dataset_v1/crops/game_48_H2__frame_081774__i83__f81774__p110.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1180,833,1235,926,81774,110,Left Back,1
dataset_v1/crops/game_48_H2__frame_081774__i84__f81774__p200.jpg,goalkeeper,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,155,405,177,469,81774,200,Goalkeeper,0
dataset_v1/crops/game_48_H2__frame_081774__i85__f81774__p201.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,793,410,827,465,81774,201,Left Central Back,0
dataset_v1/crops/game_48_H2__frame_081774__i86__f81774__p202.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,901,433,938,494,81774,202,Right Midfielder,0
dataset_v1/crops/game_48_H2__frame_081774__i87__f81774__p203.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1259,367,1282,424,81774,203,Attacking Midfielder,0
dataset_v1/crops/game_48_H2__frame_081774__i88__f81774__p204.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,848,684,879,767,81774,204,Right Winger,0
dataset_v1/crops/game_48_H2__frame_081774__i90__f81774__p206.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1335,444,1360,514,81774,206,Left Winger,0
dataset_v1/crops/game_48_H2__frame_081774__i91__f81774__p207.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,549,573,572,645,81774,207,Right Back,0
dataset_v1/crops/game_48_H2__frame_081774__i92__f81774__p208.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,1298,568,1322,642,81774,208,Central Forward,0
dataset_v1/crops/game_48_H2__frame_081774__i93__f81774__p209.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,705,464,732,534,81774,209,Right Central Back,0
dataset_v1/crops/game_48_H2__frame_081774__i94__f81774__p210.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_081774.jpg,783,543,808,614,81774,210,Left Midfielder,0
dataset_v1/crops/game_48_H2__frame_083151__i95__f83151__p101.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,1051,494,1078,558,83151,101,Right Winger,1
dataset_v1/crops/game_48_H2__frame_083151__i96__f83151__p102.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,387,631,425,709,83151,102,Left Winger,1
dataset_v1/crops/game_48_H2__frame_083151__i97__f83151__p103.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,396,512,419,579,83151,103,Central Forward,1
dataset_v1/crops/game_48_H2__frame_083151__i98__f83151__p104.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,1667,579,1701,657,83151,104,Defensive Midfielder,1
dataset_v1/crops/game_48_H2__frame_083151__i99__f83151__p106.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,857,648,903,726,83151,106,Left Central Back,1
dataset_v1/crops/game_48_H2__frame_083151__i100__f83151__p107.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,918,561,948,634,83151,107,Left Midfielder,1
dataset_v1/crops/game_48_H2__frame_083151__i101__f83151__p108.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,1392,432,1416,483,83151,108,Right Central Back,1
dataset_v1/crops/game_48_H2__frame_083151__i102__f83151__p109.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,812,325,834,374,83151,109,Right Back,1
dataset_v1/crops/game_48_H2__frame_083151__i103__f83151__p110.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,927,688,959,771,83151,110,Left Back,1
dataset_v1/crops/game_48_H2__frame_083151__i104__f83151__p201.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,446,467,469,530,83151,201,Left Central Back,0
dataset_v1/crops/game_48_H2__frame_083151__i105__f83151__p202.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,963,453,998,516,83151,202,Right Midfielder,0
dataset_v1/crops/game_48_H2__frame_083151__i106__f83151__p203.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,874,399,894,458,83151,203,Attacking Midfielder,0
dataset_v1/crops/game_48_H2__frame_083151__i107__f83151__p204.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,608,698,640,784,83151,204,Right Winger,0
dataset_v1/crops/game_48_H2__frame_083151__i108__f83151__p205.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,688,357,710,412,83151,205,Left Back,0
dataset_v1/crops/game_48_H2__frame_083151__i109__f83151__p206.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,1324,502,1364,575,83151,206,Left Winger,0
dataset_v1/crops/game_48_H2__frame_083151__i110__f83151__p207.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,302,604,332,681,83151,207,Right Back,0
dataset_v1/crops/game_48_H2__frame_083151__i111__f83151__p208.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,1689,712,1755,757,83151,208,Central Forward,0
dataset_v1/crops/game_48_H2__frame_083151__i112__f83151__p209.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,412,516,440,592,83151,209,Right Central Back,0
dataset_v1/crops/game_48_H2__frame_083151__i113__f83151__p210.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083151.jpg,483,588,511,657,83151,210,Left Midfielder,0
dataset_v1/crops/game_48_H2__frame_083546__i114__f83546__p101.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1082,480,1125,568,83546,101,Right Winger,1
dataset_v1/crops/game_48_H2__frame_083546__i115__f83546__p102.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,961,548,1015,635,83546,102,Left Winger,1
dataset_v1/crops/game_48_H2__frame_083546__i116__f83546__p103.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1271,482,1330,573,83546,103,Central Forward,1
dataset_v1/crops/game_48_H2__frame_083546__i117__f83546__p105.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1891,579,1920,666,83546,105,Right Midfielder,1
dataset_v1/crops/game_48_H2__frame_083546__i118__f83546__p106.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1061,702,1098,812,83546,106,Left Central Back,1
dataset_v1/crops/game_48_H2__frame_083546__i119__f83546__p107.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1182,613,1250,705,83546,107,Left Midfielder,1
dataset_v1/crops/game_48_H2__frame_083546__i120__f83546__p109.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1469,307,1505,387,83546,109,Right Back,1
dataset_v1/crops/game_48_H2__frame_083546__i121__f83546__p110.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,508,788,563,892,83546,110,Left Back,1
dataset_v1/crops/game_48_H2__frame_083546__i122__f83546__p200.jpg,goalkeeper,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,523,368,560,451,83546,200,Goalkeeper,0
dataset_v1/crops/game_48_H2__frame_083546__i123__f83546__p202.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1043,556,1093,655,83546,202,Right Midfielder,0
dataset_v1/crops/game_48_H2__frame_083546__i124__f83546__p204.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,686,679,758,781,83546,204,Right Winger,0
dataset_v1/crops/game_48_H2__frame_083546__i125__f83546__p205.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1171,397,1212,483,83546,205,Left Back,0
dataset_v1/crops/game_48_H2__frame_083546__i126__f83546__p206.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1525,605,1572,701,83546,206,Left Winger,0
dataset_v1/crops/game_48_H2__frame_083546__i127__f83546__p207.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,752,576,791,672,83546,207,Right Back,0
dataset_v1/crops/game_48_H2__frame_083546__i128__f83546__p209.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,880,525,921,628,83546,209,Right Central Back,0
dataset_v1/crops/game_48_H2__frame_083546__i129__f83546__p210.jpg,team_right,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_083546.jpg,1091,615,1148,715,83546,210,Left Midfielder,0
dataset_v1/crops/game_48_H2__frame_088495__i130__f88495__p101.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,630,348,654,391,88495,101,Right Winger,1
dataset_v1/crops/game_48_H2__frame_088495__i131__f88495__p102.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,1020,828,1067,918,88495,102,Left Winger,1
dataset_v1/crops/game_48_H2__frame_088495__i132__f88495__p103.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,135,578,184,656,88495,103,Central Forward,1
dataset_v1/crops/game_48_H2__frame_088495__i133__f88495__p104.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,597,536,650,593,88495,104,Defensive Midfielder,1
dataset_v1/crops/game_48_H2__frame_088495__i134__f88495__p105.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,620,449,669,510,88495,105,Right Midfielder,1
dataset_v1/crops/game_48_H2__frame_088495__i135__f88495__p106.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,1591,520,1628,591,88495,106,Left Central Back,1
dataset_v1/crops/game_48_H2__frame_088495__i136__f88495__p107.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,925,303,967,350,88495,107,Left Midfielder,1
dataset_v1/crops/game_48_H2__frame_088495__i137__f88495__p108.jpg,team_left,game_48_H2,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_48_H2/images/frame_088495.jpg,1217,525,1264,596,88495,108,Right Central Back,1
